GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000164822	8	6782215	6783598	11	7	49897	0.89262	0.18603	DEFA6
ENSG00000164821	8	6793344	6795860	26	14	50161	0.59618	0.27553	DEFA4
ENSG00000206047	8	6835171	6837602	4	2	52814	-0.64597	0.74085	DEFA1
ENSG00000240247	8	6854288	6875778	44	14	51857	-0.17824	0.57073	DEFA1B
ENSG00000239839	8	6873391	6875823	10	5	49718	0.19001	0.42465	DEFA3
ENSG00000164816	8	6912831	6914256	11	6	46731	0.13744	0.44534	DEFA5
ENSG00000215372	8	7213039	7243080	4	2	16718	-0.58116	0.71943	ZNF705G
ENSG00000182319	8	8175258	8244008	340	43	51317	1.0831	0.13938	SGK223
ENSG00000253958	8	8559448	8561616	17	2	55622	-0.59502	0.72409	CLDN23
ENSG00000147324	8	8640864	8751155	751	65	50220	1.8089	0.035234	MFHAS1
ENSG00000104626	8	8859657	8974256	758	46	49333	0.9187	0.17913	ERI1
ENSG00000173281	8	8993765	9009084	73	14	48653	-0.047011	0.51875	PPP1R3B
ENSG00000253426	8	9009252	9025646	38	8	38052	-0.083759	0.53338	RP11-10A14.4
ENSG00000173273	8	9413424	9639856	1207	33	50156	1.151	0.12486	TNKS
ENSG00000175806	8	9911778	10286401	2518	122	50168	0.27587	0.39132	MSRA
ENSG00000184647	8	10383056	10411676	246	34	52008	-1.452	0.92675	PRSS55
ENSG00000183638	8	10463859	10569697	554	79	44693	-0.43635	0.66871	RP1L1
ENSG00000171060	8	10530147	10558103	134	28	39932	-0.424	0.66422	C8orf74
ENSG00000171056	8	10581278	10697357	761	29	51373	-0.065498	0.52611	SOX7
ENSG00000258724	8	10582909	10697357	754	29	51359	-0.076364	0.53044	SOX7
ENSG00000254093	8	10622473	10697394	542	28	51595	0.080881	0.46777	PINX1
ENSG00000171044	8	10753555	11058875	1523	58	50261	0.30566	0.37993	XKR6
ENSG00000215346	8	10983980	10987745	13	4	52977	1.1497	0.12514	AF131215.5
ENSG00000104643	8	11141925	11185646	166	20	48428	0.50027	0.30844	MTMR9
ENSG00000177710	8	11188397	11189717	13	3	55286	0.1235	0.45085	SLC35G5
ENSG00000184608	8	11225911	11296167	505	45	48112	0.52726	0.29901	C8orf12
ENSG00000154319	8	11278972	11332224	434	48	50368	0.61228	0.27018	FAM167A
ENSG00000136573	8	11351510	11422113	566	51	48029	1.2965	0.097409	BLK
ENSG00000136574	8	11534468	11617511	474	73	49816	0.70905	0.23915	GATA4
ENSG00000255394	8	11618896	11620309	15	6	52580	0.65526	0.25615	C8orf49
ENSG00000154328	8	11627148	11644855	145	30	50974	-0.72225	0.76493	NEIL2
ENSG00000079459	8	11653082	11696818	401	46	50952	-0.47465	0.68248	FDFT1
ENSG00000255046	8	11655437	11660077	48	18	51449	0.057246	0.47717	RP11-297N6.4
ENSG00000164733	8	11700033	11726957	198	32	51290	-1.393	0.91819	CTSB
ENSG00000205884	8	11831446	11832108	4	2	53149	-0.89769	0.81532	DEFB136
ENSG00000205883	8	11839830	11842099	11	3	52777	-0.078056	0.53111	DEFB135
ENSG00000205882	8	11850692	11853821	17	6	40897	0.70935	0.23905	DEFB134
ENSG00000255098	8	11870545	11873043	38	7	35297	0.33932	0.36719	RP11-481A20.11
ENSG00000233050	8	11921898	11929256	3	1	5449	-0.22639	0.58955	DEFB130
ENSG00000232948	8	12168471	12175825	2	1	16718	1.4671	0.071178	DEFB130
ENSG00000154359	8	12579403	12613582	120	16	43000	0.58031	0.28085	LONRF1
ENSG00000250305	8	12803151	12889012	698	49	52014	0.58958	0.27774	KIAA1456
ENSG00000164741	8	12940870	13373167	3007	117	51842	0.5266	0.29924	DLC1
ENSG00000164743	8	13424352	13425796	7	3	48234	-1.6537	0.95091	C8orf48
ENSG00000185053	8	13947373	15095848	9479	261	50842	-0.52372	0.69976	SGCZ
ENSG00000104723	8	15274724	15624158	2447	104	50554	0.35352	0.36185	TUSC3
ENSG00000038945	8	15965387	16424999	2529	83	49272	-0.17924	0.57113	MSR1
ENSG00000078579	8	16849678	16859690	59	15	53147	0.25811	0.39816	FGF20
ENSG00000155970	8	16884747	16980153	432	48	46253	0.77845	0.21815	MICU3
ENSG00000104219	8	17013538	17082308	341	58	50032	-0.44578	0.67212	ZDHHC2
ENSG00000198791	8	17086737	17104387	69	20	48040	0.84001	0.20045	CNOT7
ENSG00000155975	8	17104080	17159936	272	34	50770	1.0104	0.15616	VPS37A
ENSG00000003987	8	17155539	17271037	866	63	50469	-0.47732	0.68343	MTMR7
ENSG00000003989	8	17354597	17428082	552	81	45168	1.6234	0.052253	SLC7A2
ENSG00000104213	8	17433942	17501580	746	76	50714	-0.12412	0.54939	PDGFRL
ENSG00000129422	8	17501304	17658426	1247	110	50332	2.3776	0.0087121	MTUS1
ENSG00000104760	8	17721889	17767874	419	25	51464	3.4363	0.00029486	FGL1
ENSG00000078674	8	17780349	17885478	595	29	52285	3.9277	4.2872e-05	PCM1
ENSG00000104763	8	17913934	17942494	249	26	52517	3.1501	0.0008162	ASAH1
ENSG00000171428	8	18027986	18081198	379	51	51804	1.0422	0.14865	NAT1
ENSG00000156006	8	18248755	18258728	64	14	51794	-0.65371	0.74335	NAT2
ENSG00000156011	8	18384811	18942240	4005	225	51288	1.6709	0.047375	PSD3
ENSG00000104611	8	19171128	19253729	404	63	50841	-0.062084	0.52475	SH2D4A
ENSG00000147408	8	19261672	19615540	2140	137	50997	1.9102	0.028056	CSGALNACT1
ENSG00000104613	8	19674651	19709594	137	31	51656	1.5687	0.058355	INTS10
ENSG00000175445	8	19759228	19824769	385	34	51970	-0.73984	0.7703	LPL
ENSG00000036565	8	20002366	20040717	253	33	51904	-0.44894	0.67326	SLC18A1
ENSG00000147416	8	20054878	20084330	106	34	48502	0.70409	0.24069	ATP6V1B2
ENSG00000061337	8	20103676	20161474	293	55	52660	-0.87077	0.80806	LZTS1
ENSG00000168546	8	21547915	21669869	395	84	40928	-0.66033	0.74548	GFRA2
ENSG00000147443	8	21766384	21771371	15	8	47959	0.067145	0.47323	DOK2
ENSG00000130227	8	21777180	21864096	271	26	50451	-0.89713	0.81517	XPO7
ENSG00000158806	8	21881636	21894408	44	18	50777	-0.46843	0.68026	NPM2
ENSG00000158815	8	21899909	21906320	21	11	44409	-1.6644	0.95198	FGF17
ENSG00000158856	8	21906506	21940038	168	23	46746	0.17797	0.42937	DMTN
ENSG00000158863	8	21946670	21962409	65	16	47816	0.044492	0.48226	FAM160B2
ENSG00000173566	8	21964383	21966932	7	2	54346	-1.1763	0.88026	NUDT18
ENSG00000168453	8	21971928	21990897	78	17	38556	0.063066	0.47486	HR
ENSG00000168476	8	21995533	21999464	15	7	41293	-0.80885	0.7907	REEP4
ENSG00000168481	8	22004338	22014597	30	6	46007	-0.40444	0.65706	LGI3
ENSG00000168484	8	22014426	22021992	31	12	42850	-0.10184	0.54056	SFTPC
ENSG00000168487	8	22022249	22069839	207	41	45451	-0.97057	0.83412	BMP1
ENSG00000168490	8	22077222	22089854	59	23	45653	-0.12529	0.54985	PHYHIP
ENSG00000168495	8	22102617	22112113	32	9	52636	0.43447	0.33197	POLR3D
ENSG00000197181	8	22132810	22215076	327	25	49925	0.84178	0.19995	PIWIL2
ENSG00000104635	8	22224762	22291642	360	28	51196	2.5454	0.005458	SLC39A14
ENSG00000120910	8	22298332	22398652	348	29	47941	0.90786	0.18198	PPP3CC
ENSG00000120896	8	22402499	22433301	110	44	46087	0.48249	0.31473	SORBS3
ENSG00000120913	8	22435792	22455538	89	25	49021	0.21613	0.41445	PDLIM2
ENSG00000248235	8	22446787	22459597	45	13	47910	-0.30555	0.62003	AC037459.4
ENSG00000241852	8	22457114	22461663	15	6	46338	0.077044	0.46929	C8orf58
ENSG00000158941	8	22462145	22479027	90	15	49537	-0.052622	0.52098	CCAR2
ENSG00000147439	8	22477931	22526661	200	35	49784	1.5641	0.058892	BIN3
ENSG00000179388	8	22545172	22550815	12	8	46970	-0.18765	0.57442	EGR3
ENSG00000134020	8	22570769	22857513	1384	164	49451	-0.80278	0.78895	PEBP4
ENSG00000008853	8	22844930	22877712	128	31	49279	0.30319	0.38087	RHOBTB2
ENSG00000120889	8	22877646	22926692	221	48	44684	0.94395	0.1726	TNFRSF10B
ENSG00000173535	8	22941868	22974950	168	34	37585	0.36954	0.35586	TNFRSF10C
ENSG00000173530	8	22993101	23021543	152	38	44496	0.43284	0.33256	TNFRSF10D
ENSG00000104689	8	23047965	23082639	164	32	46133	0.15993	0.43647	TNFRSF10A
ENSG00000147457	8	23101150	23119512	97	27	48977	1.2753	0.1011	CHMP7
ENSG00000104679	8	23127633	23153792	165	37	47589	-0.22265	0.5881	R3HCC1
ENSG00000134013	8	23154702	23282841	954	64	52009	0.6835	0.24715	LOXL2
ENSG00000197217	8	23243296	23315208	334	37	50018	1.0248	0.15272	ENTPD4
ENSG00000147454	8	23386318	23432976	344	32	52836	-0.055389	0.52209	SLC25A37
ENSG00000268085	8	23412287	23420651	55	13	53307	0.3421	0.36614	AC051642.1
ENSG00000215298	8	23430157	23432974	18	5	53096	-0.40012	0.65547	FP15737
ENSG00000167034	8	23536206	23540440	13	6	50617	0.34408	0.36539	NKX3-1
ENSG00000180053	8	23559964	23564111	17	5	51467	0.35771	0.36028	NKX2-6
ENSG00000159167	8	23699428	23712320	44	14	46785	-0.93585	0.82533	STC1
ENSG00000042980	8	24151553	24216531	306	18	51352	-1.1048	0.86538	ADAM28
ENSG00000134028	8	24241798	24263526	61	23	46293	-0.75655	0.77534	ADAMDEC1
ENSG00000069206	8	24298443	24384483	340	33	51824	-0.63905	0.7386	ADAM7
ENSG00000104722	8	24770525	24776607	12	7	50500	1.2865	0.099131	NEFM
ENSG00000147459	8	25042238	25275598	980	104	48583	-0.32763	0.62841	DOCK5
ENSG00000147437	8	25276776	25282170	8	4	40203	-0.75136	0.77378	GNRH1
ENSG00000104756	8	25285366	25315992	106	11	49609	-1.1084	0.86616	KCTD9
ENSG00000184661	8	25316513	25365436	218	22	47421	-0.94554	0.82781	CDCA2
ENSG00000221818	8	25699246	25902913	984	145	50372	0.36185	0.35873	EBF2
ENSG00000221914	8	26149007	26230196	296	48	50969	0.64614	0.2591	PPP2R2A
ENSG00000104765	8	26240414	26363152	675	95	52089	-0.16946	0.56728	BNIP3L
ENSG00000240694	8	26362202	26371608	28	12	51499	1.6435	0.050138	PNMA2
ENSG00000092964	8	26371791	26515694	843	51	51794	1.2052	0.11406	DPYSL2
ENSG00000120907	8	26605667	26724790	738	81	51447	1.0631	0.14386	ADRA1A
ENSG00000253903	8	26943694	26944766	5	3	53205	-1.4611	0.92801	RP11-521M14.2
ENSG00000015592	8	27092840	27115937	157	31	50153	-0.12546	0.54992	STMN4
ENSG00000104228	8	27142404	27168836	102	28	48589	0.53603	0.29597	TRIM35
ENSG00000120899	8	27168999	27316903	700	60	49074	0.62045	0.26748	PTK2B
ENSG00000120903	8	27317279	27337400	120	29	51218	-0.75594	0.77516	CHRNA2
ENSG00000120915	8	27348296	27403081	263	24	49292	-0.91874	0.82089	EPHX2
ENSG00000120885	8	27454434	27472548	57	15	50094	-0.88417	0.8117	CLU
ENSG00000168077	8	27491385	27534293	219	24	51807	-0.29715	0.61683	SCARA3
ENSG00000147419	8	27590835	27630170	179	19	52490	-0.31294	0.62284	CCDC25
ENSG00000171320	8	27629466	27670157	181	15	52828	-0.77321	0.7803	ESCO2
ENSG00000168078	8	27667137	27695612	177	7	54341	-0.99366	0.8398	PBK
ENSG00000168079	8	27727399	27850244	716	83	50696	-0.53747	0.70453	SCARA5
ENSG00000189233	8	27879481	27941388	255	56	51162	0.33827	0.36758	NUGGC
ENSG00000134014	8	27947190	28048673	346	29	51095	-0.37308	0.64546	ELP3
ENSG00000168081	8	28174503	28200872	121	11	51513	-0.31401	0.62324	PNOC
ENSG00000186918	8	28203102	28260218	127	29	41432	-0.10942	0.54357	ZNF395
ENSG00000214050	8	28205804	28347835	353	64	44177	0.73767	0.23036	FBXO16
ENSG00000104290	8	28351729	28431775	203	15	48531	-0.43055	0.6666	FZD3
ENSG00000012232	8	28457986	28613116	545	67	45972	-0.29923	0.61762	EXTL3
ENSG00000104299	8	28625178	28747759	360	41	49857	0.80199	0.21128	INTS9
ENSG00000147421	8	28747911	28922281	379	46	48212	-0.17787	0.57059	HMBOX1
ENSG00000197892	8	28924796	29120641	740	65	48720	0.0028255	0.49887	KIF13B
ENSG00000120875	8	29190581	29208185	80	22	48523	-0.73051	0.76746	DUSP4
ENSG00000133872	8	29920528	29940723	47	9	47566	-1.642	0.9497	TMEM66
ENSG00000104660	8	29952914	30034724	267	22	46352	0.064889	0.47413	LEPROTL1
ENSG00000177669	8	29989340	30002202	45	7	45946	0.74778	0.2273	MBOAT4
ENSG00000104671	8	30013813	30041156	88	15	45388	0.3556	0.36107	DCTN6
ENSG00000157110	8	30241944	30429778	580	56	49934	-0.20814	0.58244	RBPMS
ENSG00000197265	8	30435835	30515768	245	38	50130	1.5592	0.059479	GTF2E2
ENSG00000253457	8	30496117	30503581	21	9	50462	0.9389	0.17389	SMIM18
ENSG00000104687	8	30535583	30585443	209	31	50239	0.033628	0.48659	GSR
ENSG00000104695	8	30631973	30671830	153	24	49830	0.51184	0.30438	PPP2CB
ENSG00000133863	8	30689060	30748122	196	25	51655	0.04293	0.48288	TEX15
ENSG00000172733	8	30853321	30891231	91	28	49217	-0.0058213	0.50232	PURG
ENSG00000165392	8	30891317	31031285	477	53	49941	0.25775	0.3983	WRN
ENSG00000157168	8	31496902	32622548	5564	214	50502	-0.93556	0.82525	NRG1
ENSG00000172728	8	33228342	33330940	443	36	51120	-1.4253	0.92297	FUT10
ENSG00000129696	8	33330904	33371119	157	17	51274	-1.1111	0.86673	TTI2
ENSG00000198042	8	33342268	33358778	61	11	51074	-1.2232	0.88938	MAK16
ENSG00000133874	8	33405273	33424643	77	16	49693	-1.0803	0.86	RNF122
ENSG00000133878	8	33448856	33457624	26	7	49388	-0.75111	0.77371	DUSP26
ENSG00000156687	8	35092975	35654068	1570	83	48035	2.0626	0.019577	UNC5D
ENSG00000233863	8	35649365	35653384	5	3	42805	0.64943	0.25803	AC012215.1
ENSG00000215262	8	36641842	36793646	430	39	48281	-0.7628	0.77721	KCNU1
ENSG00000183779	8	37553269	37557537	6	4	38465	-1.086	0.86126	ZNF703
ENSG00000183154	8	37592279	37594944	5	3	43882	-0.094218	0.53753	RP11-863K10.7
ENSG00000147475	8	37594117	37616619	22	15	44616	-1.0831	0.86061	ERLIN2
ENSG00000147471	8	37620111	37637283	26	17	41972	-1.3008	0.90333	PROSC
ENSG00000020181	8	37641709	37702414	184	56	43674	0.65505	0.25622	GPR124
ENSG00000104221	8	37700786	37707422	14	5	47819	-1.0519	0.85359	BRF2
ENSG00000156675	8	37716136	37756985	73	39	46705	-0.73878	0.76998	RAB11FIP1
ENSG00000169154	8	37791799	37797647	14	5	40755	1.201	0.11487	GOT1L1
ENSG00000188778	8	37820516	37824483	7	2	43116	0.026895	0.48927	ADRB3
ENSG00000187840	8	37887859	37917883	61	18	36507	0.86733	0.19288	EIF4EBP1
ENSG00000129691	8	37962760	38001594	101	22	30641	0.29105	0.38551	ASH2L
ENSG00000147465	8	38001167	38008783	7	3	24636	0.88581	0.18786	STAR
ENSG00000175324	8	38020839	38034248	37	12	44216	0.72229	0.23506	LSM1
ENSG00000156735	8	38034051	38070819	81	9	49072	-0.7242	0.76553	BAG4
ENSG00000085788	8	38082736	38133076	83	20	44179	0.40351	0.34329	DDHD2
ENSG00000147535	8	38120648	38126761	11	6	41514	1.365	0.08613	PPAPDC1B
ENSG00000147548	8	38127215	38239790	241	36	43637	0.43922	0.33025	WHSC1L1
ENSG00000165046	8	38243725	38267045	54	15	38752	0.30887	0.37871	LETM2
ENSG00000077782	8	38268656	38326352	156	47	47178	0.3075	0.37923	FGFR1
ENSG00000196166	8	38368352	38386180	90	16	50641	0.045903	0.48169	C8orf86
ENSG00000147526	8	38585704	38710546	402	49	50139	1.6721	0.04725	TACC1
ENSG00000169499	8	38758753	38831428	297	68	50003	1.0085	0.1566	PLEKHA2
ENSG00000169495	8	38831683	38846181	49	8	50647	-0.27594	0.6087	HTRA4
ENSG00000169490	8	38846327	38854343	22	5	52701	-0.42196	0.66347	TM2D2
ENSG00000168615	8	38854388	38962663	328	30	49323	0.58311	0.27991	ADAM9
ENSG00000197140	8	38964509	39142430	548	28	50233	2.4996	0.0062167	ADAM32
ENSG00000168619	8	39442008	39587583	470	54	48829	0.11327	0.45491	ADAM18
ENSG00000104755	8	39601254	39695808	341	46	48803	0.29287	0.38481	ADAM2
ENSG00000131203	8	39759794	39785963	86	24	49443	-0.041344	0.51649	IDO1
ENSG00000188676	8	39792133	39873910	549	47	51739	-0.23005	0.59098	IDO2
ENSG00000176907	8	40010989	40012821	4	2	49253	-2.5252	0.99422	C8orf4
ENSG00000165061	8	40388109	40755352	1766	137	49785	0.79648	0.21288	ZMAT4
ENSG00000104332	8	41119481	41167016	183	34	47995	-0.79058	0.78541	SFRP1
ENSG00000147533	8	41347915	41368499	99	25	49799	-0.86553	0.80663	GOLGA7
ENSG00000147536	8	41386725	41402565	77	28	48955	0.6097	0.27103	GINS4
ENSG00000158669	8	41434706	41482520	252	30	48725	0.67053	0.25126	AGPAT6
ENSG00000165066	8	41502697	41508855	31	12	52001	1.9209	0.027372	NKX6-3
ENSG00000029534	8	41510739	41754280	1213	128	48293	0.65805	0.25525	ANK1
ENSG00000083168	8	41786997	41909508	289	32	47050	-0.10787	0.54295	KAT6A
ENSG00000070718	8	42010464	42029191	48	13	46730	-1.0248	0.84726	AP3M2
ENSG00000104368	8	42032236	42065242	106	28	45798	-0.55283	0.70981	PLAT
ENSG00000104365	8	42128820	42189973	180	27	48730	-0.5756	0.71756	IKBKB
ENSG00000070501	8	42195972	42229326	87	17	46848	-0.55744	0.71139	POLB
ENSG00000104371	8	42231586	42234750	12	5	46627	0.52023	0.30145	DKK4
ENSG00000078668	8	42249142	42263415	35	12	49101	-1.1028	0.86495	VDAC3
ENSG00000168575	8	42273993	42397069	392	63	47576	-1.407	0.92029	SLC20A2
ENSG00000176209	8	42396298	42409603	52	10	52285	-0.8279	0.79614	SMIM19
ENSG00000147432	8	42552519	42592550	232	7	53916	0.43174	0.33297	CHRNB3
ENSG00000147434	8	42607763	42651535	130	18	51097	-0.058206	0.52321	CHRNA6
ENSG00000131931	8	42691817	42698468	13	6	46835	0.88934	0.18691	THAP1
ENSG00000120925	8	42704780	42752433	84	15	46245	1.5753	0.057594	RNF170
ENSG00000168172	8	42752075	42885682	349	19	43669	0.80086	0.21161	HOOK3
ENSG00000254673	8	42873567	42932477	117	19	39475	0.85444	0.19643	RP11-598P20.5
ENSG00000168522	8	42889337	42940931	103	18	37475	0.96412	0.16749	FNTA
ENSG00000185900	8	42948658	42978577	55	12	28295	1.1932	0.11639	POMK
ENSG00000165102	8	42995556	43057998	87	22	24774	0.35863	0.35994	HGSNAT
ENSG00000164808	8	48173167	48648868	702	61	43176	0.20513	0.41874	SPIDR
ENSG00000221869	8	48649471	48651648	3	1	43002	-0.60236	0.72653	CEBPD
ENSG00000253729	8	48685669	48872743	290	47	43261	-0.46282	0.67825	PRKDC
ENSG00000104738	8	48872745	48890720	25	14	43984	-1.6272	0.94815	MCM4
ENSG00000169139	8	48920960	48977268	100	40	44077	-0.57635	0.71781	UBE2V2
ENSG00000034239	8	49623348	49647870	83	30	45516	-0.39042	0.65189	EFCAB1
ENSG00000019549	8	49830249	49834299	8	6	45727	-0.096619	0.53849	SNAI2
ENSG00000168333	8	49966870	49988649	62	15	48292	-0.23385	0.59245	C8orf22
ENSG00000253206	8	50448945	50466973	37	6	50394	0.29716	0.38317	RP11-738G5.2
ENSG00000147481	8	50822349	51706678	3913	100	49949	0.9702	0.16597	SNTG1
ENSG00000147485	8	52232138	52722005	2535	88	50370	0.22286	0.41182	PXDNL
ENSG00000168300	8	52730140	52811735	374	20	52393	-0.92369	0.82218	PCMTD1
ENSG00000232941	8	52730143	52730969	1	1	56384	0.02532	0.4899	AC090186.1
ENSG00000147488	8	53023399	53373519	1151	114	48805	1.8879	0.029517	ST18
ENSG00000196711	8	53446597	53478067	92	20	49896	0.23212	0.40822	FAM150A
ENSG00000023287	8	53535016	53658403	294	59	45863	1.0211	0.15361	RB1CC1
ENSG00000183729	8	53850991	53853677	14	7	53566	-0.53505	0.70369	NPBWR1
ENSG00000082556	8	54138284	54164257	166	18	52896	1.0814	0.13976	OPRK1
ENSG00000047249	8	54628117	54756118	348	35	45739	0.25145	0.40073	ATP6V1H
ENSG00000147509	8	54764368	54871863	385	42	44547	-0.86897	0.80757	RGS20
ENSG00000187735	8	54879112	54935089	181	27	46593	-0.30082	0.61822	TCEA1
ENSG00000120992	8	54958938	55014577	200	26	48577	-0.23887	0.59439	LYPLA1
ENSG00000137547	8	55047770	55060461	36	6	49124	-0.70493	0.75957	MRPL15
ENSG00000164736	8	55370495	55373448	7	3	54346	-0.23075	0.59124	SOX17
ENSG00000104237	8	55528627	55543394	46	15	48417	-0.94096	0.82664	RP1
ENSG00000206579	8	56014949	56454613	2230	141	48645	-0.63738	0.73806	XKR4
ENSG00000253976	8	56047763	56054918	31	10	52199	0.40182	0.34391	RP11-386G21.1
ENSG00000253857	8	56074043	56077287	29	9	31038	0.24403	0.40361	RP11-386G21.2
ENSG00000167904	8	56608983	56685966	307	36	49951	-0.86459	0.80637	TMEM68
ENSG00000137574	8	56685701	56738007	226	25	50020	-0.19262	0.57637	TGS1
ENSG00000254087	8	56792372	56923940	669	54	51458	0.15425	0.43871	LYN
ENSG00000008988	8	56979854	56987069	40	10	48371	-0.42766	0.66555	RPS20
ENSG00000172680	8	57025501	57026541	3	2	51630	0.26374	0.39599	MOS
ENSG00000181690	8	57073463	57123883	151	29	49882	-0.0037672	0.5015	PLAG1
ENSG00000170791	8	57124245	57131357	18	13	44079	-0.049934	0.51991	CHCHD7
ENSG00000170786	8	57212569	57233335	62	21	50617	-1.1371	0.87226	SDR16C5
ENSG00000181195	8	57349233	57359293	52	14	51517	-0.98823	0.83848	PENK
ENSG00000104331	8	57870492	57906403	114	20	50959	-0.51331	0.69613	IMPAD1
ENSG00000169122	8	58907068	59116838	896	103	49796	0.98548	0.16219	FAM110B
ENSG00000215114	8	59323823	59364060	154	34	49962	1.0074	0.15687	UBXN2B
ENSG00000167910	8	59402737	59412795	46	15	50889	-0.40502	0.65727	CYP7A1
ENSG00000137575	8	59465483	59495419	121	19	46995	0.34569	0.36479	SDCBP
ENSG00000035681	8	59496063	59572403	304	36	49365	-0.33667	0.63182	NSMAF
ENSG00000198846	8	59717977	60031767	1151	105	49120	-0.3553	0.63882	TOX
ENSG00000178538	8	61099906	61193971	464	51	51311	0.32234	0.3736	CA8
ENSG00000104388	8	61429416	61536186	450	35	48520	-0.53037	0.70207	RAB2A
ENSG00000171316	8	61591337	61779465	630	44	49145	0.62034	0.26752	CHD7
ENSG00000177182	8	61969717	62414204	1915	109	51141	-0.68727	0.75404	CLVS1
ENSG00000198363	8	62413116	62627155	782	67	50267	-0.86744	0.80715	ASPH
ENSG00000185942	8	63161150	63912211	3342	106	50065	-0.80653	0.79003	NKAIN3
ENSG00000137563	8	63927638	63951730	112	15	53428	-1.3924	0.91811	GGH
ENSG00000137561	8	63961112	63998612	139	28	49915	-1.5416	0.93842	TTPA
ENSG00000185728	8	64081112	64125346	116	36	48226	-1.1498	0.87489	YTHDF3
ENSG00000180828	8	65492814	65496181	7	4	52475	0.46148	0.32223	BHLHE22
ENSG00000172817	8	65500320	65711318	596	39	50854	-0.83938	0.79937	CYP7B1
ENSG00000104442	8	66514694	66546442	178	19	51690	-0.86821	0.80736	ARMC1
ENSG00000066855	8	66556969	66683496	513	36	50332	-0.74785	0.77272	MTFR1
ENSG00000205268	8	66629745	66754557	480	48	50068	-1.3647	0.91382	PDE7A
ENSG00000147570	8	66933795	67012751	348	53	49756	-2.3052	0.98942	DNAJC5B
ENSG00000147573	8	67039131	67087720	194	32	48658	-1.3714	0.91488	TRIM55
ENSG00000147571	8	67088620	67090960	6	3	46875	-1.9569	0.97482	CRH
ENSG00000179041	8	67341263	67342966	9	5	48419	-0.53139	0.70243	RRS1
ENSG00000147576	8	67342420	67383836	198	31	51111	1.7794	0.037586	ADHFE1
ENSG00000169085	8	67372238	67430759	263	42	49231	2.1061	0.017597	C8orf46
ENSG00000185697	8	67474410	67526482	131	20	47888	-1.2421	0.89289	MYBL1
ENSG00000175073	8	67540722	67579452	90	20	49213	-0.89436	0.81444	VCPIP1
ENSG00000270024	8	67579831	67772707	538	32	48163	-1.4501	0.92648	C8orf44-SGK3
ENSG00000213865	8	67579850	67597799	38	18	47873	-1.6277	0.94821	C8orf44
ENSG00000104205	8	67624653	67774257	432	31	47996	-1.0816	0.86027	SGK3
ENSG00000178460	8	67782984	67834283	113	22	48141	-1.3571	0.91263	MCMDC2
ENSG00000261787	8	67858736	67874825	35	9	45982	-0.93338	0.82469	TCF24
ENSG00000178125	8	67876334	67968839	215	29	46825	-1.2154	0.88789	PPP1R42
ENSG00000121022	8	67955314	67996018	120	21	47074	-1.1572	0.8764	COPS5
